#input=PHENOTYPE
name	dbId	dataset_name	license_name	location_name	treatments_description	year	Ear height [cm]	Ear width [cm]
CACTUAR-407	407	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		36.98	
CACTUAR-408	408	Sample Phenotype Data	CC-BY-SA				161.5648	
CACTUAR-408	408	Sample Phenotype Data	CC-BY-SA		Untreated		153.3144	5.146
CACTUAR-408	408	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		130.1568	
CACTUAR-409	409	Sample Phenotype Data	CC-BY-SA				154.5394	4.6889
CACTUAR-409	409	Sample Phenotype Data	CC-BY-SA		Untreated		163.2615	
CACTUAR-409	409	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		56.1529	4.3746
CACTUAR-410	410	Sample Phenotype Data	CC-BY-SA				149.3235	4.2411
CACTUAR-410	410	Sample Phenotype Data	CC-BY-SA		Untreated		148.491	
CACTUAR-410	410	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		123.2073	
CACTUAR-411	411	Sample Phenotype Data	CC-BY-SA				176.0304	4.8608
CACTUAR-411	411	Sample Phenotype Data	CC-BY-SA		Untreated		141.2966	
CACTUAR-411	411	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		128.4795	
CACTUAR-412	412	Sample Phenotype Data	CC-BY-SA				141.6143	
CACTUAR-412	412	Sample Phenotype Data	CC-BY-SA		Untreated		164.5891	
CACTUAR-412	412	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		57.934	
CACTUAR-413	413	Sample Phenotype Data	CC-BY-SA				148.6206	
CACTUAR-413	413	Sample Phenotype Data	CC-BY-SA		Untreated		167.0179	4.6751
CACTUAR-413	413	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		66.2967	4.7825
CACTUAR-414	414	Sample Phenotype Data	CC-BY-SA				166.5145	
CACTUAR-414	414	Sample Phenotype Data	CC-BY-SA		Untreated		175.3298	4.7801
CACTUAR-414	414	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		81.3981	
CACTUAR-415	415	Sample Phenotype Data	CC-BY-SA				161.5582	4.3518
CACTUAR-415	415	Sample Phenotype Data	CC-BY-SA		Untreated		152.918	
CACTUAR-415	415	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		91.0949	
CACTUAR-416	416	Sample Phenotype Data	CC-BY-SA				168.6637	
CACTUAR-416	416	Sample Phenotype Data	CC-BY-SA		Untreated		144.6836	
CACTUAR-416	416	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		49.2173	
CACTUAR-417	417	Sample Phenotype Data	CC-BY-SA				144.9985	
CACTUAR-417	417	Sample Phenotype Data	CC-BY-SA		Untreated		135.1657	
CACTUAR-417	417	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
CACTUAR-418	418	Sample Phenotype Data	CC-BY-SA				166.9808	4.3879
CACTUAR-418	418	Sample Phenotype Data	CC-BY-SA		Untreated		150.7099	5.0627
CACTUAR-418	418	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		120.5057	
CACTUAR-419	419	Sample Phenotype Data	CC-BY-SA				158.235	
CACTUAR-419	419	Sample Phenotype Data	CC-BY-SA		Untreated		168.9035	4.7688
CACTUAR-419	419	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		60.1206	4.0772
CACTUAR-420	420	Sample Phenotype Data	CC-BY-SA				179.0771	
CACTUAR-420	420	Sample Phenotype Data	CC-BY-SA		Untreated		177.3393	
CACTUAR-420	420	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		173.8829	
CACTUAR-421	421	Sample Phenotype Data	CC-BY-SA				177.4046	
CACTUAR-421	421	Sample Phenotype Data	CC-BY-SA		Untreated		169.7288	5.1253
CACTUAR-421	421	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		121.4629	4.6432
CACTUAR-422	422	Sample Phenotype Data	CC-BY-SA				145.6764	
CACTUAR-422	422	Sample Phenotype Data	CC-BY-SA		Untreated		187.0583	4.7359
CACTUAR-422	422	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		57.9739	
CACTUAR-423	423	Sample Phenotype Data	CC-BY-SA				98.0493	
CACTUAR-423	423	Sample Phenotype Data	CC-BY-SA		Untreated		148.3833	
CACTUAR-423	423	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		61.9982	
CACTUAR-424	424	Sample Phenotype Data	CC-BY-SA				155.791	4.783
CACTUAR-424	424	Sample Phenotype Data	CC-BY-SA		Untreated		139.4603	
CACTUAR-424	424	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		68.937	
CACTUAR-425	425	Sample Phenotype Data	CC-BY-SA				155.2415	
CACTUAR-425	425	Sample Phenotype Data	CC-BY-SA		Untreated		151.2751	4.4226
CACTUAR-425	425	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		106.8971	
CACTUAR-426	426	Sample Phenotype Data	CC-BY-SA				156.7575	
CACTUAR-426	426	Sample Phenotype Data	CC-BY-SA		Untreated		161.3804	3.9792
CACTUAR-426	426	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		71.7404	
CACTUAR-427	427	Sample Phenotype Data	CC-BY-SA				180.954	4.4315
CACTUAR-427	427	Sample Phenotype Data	CC-BY-SA		Untreated		148.624	
CACTUAR-427	427	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		54.0923	
CACTUAR-428	428	Sample Phenotype Data	CC-BY-SA				153.3015	
CACTUAR-428	428	Sample Phenotype Data	CC-BY-SA		Untreated		176.1033	4.6086
CACTUAR-428	428	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		62.4447	
CACTUAR-429	429	Sample Phenotype Data	CC-BY-SA				158.0891	
CACTUAR-429	429	Sample Phenotype Data	CC-BY-SA		Untreated		211.703	4.6554
CACTUAR-429	429	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		99.1988	4.7546
CACTUAR-430	430	Sample Phenotype Data	CC-BY-SA				171.1465	
CACTUAR-430	430	Sample Phenotype Data	CC-BY-SA		Untreated		118.3392	4.7797
CACTUAR-430	430	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		150.8442	
CACTUAR-431	431	Sample Phenotype Data	CC-BY-SA				176.9237	
CACTUAR-431	431	Sample Phenotype Data	CC-BY-SA		Untreated		175.06	4.8538
CACTUAR-431	431	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		113.5027	
CACTUAR-432	432	Sample Phenotype Data	CC-BY-SA				170.4835	
CACTUAR-432	432	Sample Phenotype Data	CC-BY-SA		Untreated		218.5723	4.3319
CACTUAR-432	432	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		71.2881	4.6571
CACTUAR-433	433	Sample Phenotype Data	CC-BY-SA				171.2828	4.8237
CACTUAR-433	433	Sample Phenotype Data	CC-BY-SA		Untreated		149.9505	4.0633
CACTUAR-433	433	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		144.2632	4.3924
CACTUAR-434	434	Sample Phenotype Data	CC-BY-SA				173.1855	
CACTUAR-434	434	Sample Phenotype Data	CC-BY-SA		Untreated		178.0323	4.7125
CACTUAR-434	434	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		70.4289	
CACTUAR-435	435	Sample Phenotype Data	CC-BY-SA				166.5536	
CACTUAR-435	435	Sample Phenotype Data	CC-BY-SA		Untreated		170.9816	
CACTUAR-435	435	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		52.3894	
CACTUAR-436	436	Sample Phenotype Data	CC-BY-SA				143.032	4.9398
CACTUAR-436	436	Sample Phenotype Data	CC-BY-SA		Untreated		182.7755	
CACTUAR-436	436	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		57.7007	
CACTUAR-437	437	Sample Phenotype Data	CC-BY-SA				171.222	
CACTUAR-437	437	Sample Phenotype Data	CC-BY-SA		Untreated		201.5656	3.8433
CACTUAR-437	437	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		68.5378	4.4851
CACTUAR-438	438	Sample Phenotype Data	CC-BY-SA				163.1414	
CACTUAR-438	438	Sample Phenotype Data	CC-BY-SA		Untreated		152.3095	4.6423
CACTUAR-438	438	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		66.3124	
CACTUAR-439	439	Sample Phenotype Data	CC-BY-SA				146.0108	4.3576
CACTUAR-439	439	Sample Phenotype Data	CC-BY-SA		Untreated		157.9682	4.482
CACTUAR-439	439	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		161.3578	4.7874
CACTUAR-440	440	Sample Phenotype Data	CC-BY-SA				167.8407	4.491
CACTUAR-440	440	Sample Phenotype Data	CC-BY-SA		Untreated		142.2696	4.2966
CACTUAR-440	440	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		61.6593	
CACTUAR-441	441	Sample Phenotype Data	CC-BY-SA				146.5334	
CACTUAR-441	441	Sample Phenotype Data	CC-BY-SA		Untreated		173.2302	4.7628
CACTUAR-441	441	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
CACTUAR-442	442	Sample Phenotype Data	CC-BY-SA				152.8129	
CACTUAR-442	442	Sample Phenotype Data	CC-BY-SA		Untreated		149.4638	4.6266
CACTUAR-442	442	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		138.0205	
CACTUAR-443	443	Sample Phenotype Data	CC-BY-SA				162.5561	
CACTUAR-443	443	Sample Phenotype Data	CC-BY-SA		Untreated		160.0594	4.7924
CACTUAR-443	443	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		53.7681	
CACTUAR-444	444	Sample Phenotype Data	CC-BY-SA				166.1462	4.3342
CACTUAR-444	444	Sample Phenotype Data	CC-BY-SA		Untreated		164.9275	
CACTUAR-444	444	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		70.4033	4.3985
CACTUAR-445	445	Sample Phenotype Data	CC-BY-SA				163.5273	
CACTUAR-445	445	Sample Phenotype Data	CC-BY-SA		Untreated		174.8376	4.5867
CACTUAR-445	445	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		99.7957	
CACTUAR-446	446	Sample Phenotype Data	CC-BY-SA				158.5684	4.6321
CACTUAR-446	446	Sample Phenotype Data	CC-BY-SA		Untreated		172.9974	
CACTUAR-446	446	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		67.6629	
CACTUAR-447	447	Sample Phenotype Data	CC-BY-SA				170.5872	4.8851
CACTUAR-447	447	Sample Phenotype Data	CC-BY-SA		Untreated		161.9622	4.7454
CACTUAR-447	447	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		63.1577	
CACTUAR-448	448	Sample Phenotype Data	CC-BY-SA				161.2991	
CACTUAR-448	448	Sample Phenotype Data	CC-BY-SA		Untreated		169.0155	4.7277
CACTUAR-448	448	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		152.7378	
CACTUAR-449	449	Sample Phenotype Data	CC-BY-SA				167.6138	4.7436
CACTUAR-449	449	Sample Phenotype Data	CC-BY-SA		Untreated		155.078	4.3088
CACTUAR-449	449	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		63.8244	
CACTUAR-450	450	Sample Phenotype Data	CC-BY-SA				153.6821	4.9172
CACTUAR-450	450	Sample Phenotype Data	CC-BY-SA		Untreated		127.9538	4.4956
CACTUAR-450	450	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		74.9056	
CACTUAR-451	451	Sample Phenotype Data	CC-BY-SA				159.8347	
CACTUAR-451	451	Sample Phenotype Data	CC-BY-SA		Untreated			5.0262
CACTUAR-451	451	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		54.6853	
CACTUAR-452	452	Sample Phenotype Data	CC-BY-SA				177.7046	
CACTUAR-452	452	Sample Phenotype Data	CC-BY-SA		Untreated		184.2678	4.8323
CACTUAR-452	452	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		117.5391	4.8711
CACTUAR-453	453	Sample Phenotype Data	CC-BY-SA				173.6481	
CACTUAR-453	453	Sample Phenotype Data	CC-BY-SA		Untreated		173.9842	
CACTUAR-453	453	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
CACTUAR-454	454	Sample Phenotype Data	CC-BY-SA				167.2169	
CACTUAR-454	454	Sample Phenotype Data	CC-BY-SA		Untreated		136.9575	
CACTUAR-454	454	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
CACTUAR-455	455	Sample Phenotype Data	CC-BY-SA				162.1367	4.7925
CACTUAR-455	455	Sample Phenotype Data	CC-BY-SA		Untreated		181.8881	4.553
CACTUAR-455	455	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		72.5105	4.4547
CACTUAR-456	456	Sample Phenotype Data	CC-BY-SA				150.0382	
CACTUAR-456	456	Sample Phenotype Data	CC-BY-SA		Untreated		171.7114	4.6095
CACTUAR-456	456	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		97.4632	
CACTUAR-457	457	Sample Phenotype Data	CC-BY-SA				164.2058	
CACTUAR-457	457	Sample Phenotype Data	CC-BY-SA		Untreated		141.1482	
CACTUAR-457	457	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		48.3373	4.405
CACTUAR-458	458	Sample Phenotype Data	CC-BY-SA				149.2775	
CACTUAR-458	458	Sample Phenotype Data	CC-BY-SA		Untreated		158.5068	4.9721
CACTUAR-458	458	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		118.801	
CACTUAR-459	459	Sample Phenotype Data	CC-BY-SA				154.6342	
CACTUAR-459	459	Sample Phenotype Data	CC-BY-SA		Untreated		142.6537	
CACTUAR-459	459	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		68.6866	4.4644
CACTUAR-460	460	Sample Phenotype Data	CC-BY-SA				146.8199	
CACTUAR-460	460	Sample Phenotype Data	CC-BY-SA		Untreated		144.8	4.365
CACTUAR-460	460	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		54.6958	
CACTUAR-461	461	Sample Phenotype Data	CC-BY-SA				140.824	
CACTUAR-461	461	Sample Phenotype Data	CC-BY-SA		Untreated		151.3068	
CACTUAR-461	461	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			4.4587
CACTUAR-462	462	Sample Phenotype Data	CC-BY-SA				183.8422	
CACTUAR-462	462	Sample Phenotype Data	CC-BY-SA		Untreated		178.1525	
CACTUAR-462	462	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		56.2525	
CACTUAR-463	463	Sample Phenotype Data	CC-BY-SA				108.7444	
CACTUAR-463	463	Sample Phenotype Data	CC-BY-SA		Untreated		137.301	
CACTUAR-463	463	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		57.742	
CACTUAR-464	464	Sample Phenotype Data	CC-BY-SA				156.0239	4.4061
CACTUAR-464	464	Sample Phenotype Data	CC-BY-SA		Untreated		174.6459	
CACTUAR-464	464	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		55.0005	
CACTUAR-465	465	Sample Phenotype Data	CC-BY-SA				156.1781	
CACTUAR-465	465	Sample Phenotype Data	CC-BY-SA		Untreated		145.175	4.443
CACTUAR-465	465	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		65.9476	
CACTUAR-466	466	Sample Phenotype Data	CC-BY-SA				145.1197	
CACTUAR-466	466	Sample Phenotype Data	CC-BY-SA		Untreated		164.5482	4.9198
CACTUAR-466	466	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		148.1031	
CACTUAR-467	467	Sample Phenotype Data	CC-BY-SA				168.2445	4.609
CACTUAR-467	467	Sample Phenotype Data	CC-BY-SA		Untreated		165.9424	4.6475
CACTUAR-467	467	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		55.8236	4.8734
CACTUAR-468	468	Sample Phenotype Data	CC-BY-SA				145.3107	
CACTUAR-468	468	Sample Phenotype Data	CC-BY-SA		Untreated		163.3864	4.3912
CACTUAR-468	468	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		68.7789	4.5269
CACTUAR-469	469	Sample Phenotype Data	CC-BY-SA				150.2413	
CACTUAR-469	469	Sample Phenotype Data	CC-BY-SA		Untreated		178.0442	
CACTUAR-469	469	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
CACTUAR-470	470	Sample Phenotype Data	CC-BY-SA				145.9863	
CACTUAR-470	470	Sample Phenotype Data	CC-BY-SA		Untreated		155.0108	4.9479
CACTUAR-470	470	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		75.5629	
CACTUAR-471	471	Sample Phenotype Data	CC-BY-SA				164.9943	
CACTUAR-471	471	Sample Phenotype Data	CC-BY-SA		Untreated		174.5869	4.9011
CACTUAR-471	471	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		145.6501	4.6382
CACTUAR-472	472	Sample Phenotype Data	CC-BY-SA				162.924	
CACTUAR-472	472	Sample Phenotype Data	CC-BY-SA		Untreated		152.9328	4.788
CACTUAR-472	472	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		53.9589	
CACTUAR-473	473	Sample Phenotype Data	CC-BY-SA				166.8825	
CACTUAR-473	473	Sample Phenotype Data	CC-BY-SA		Untreated		176.276	4.1267
CACTUAR-473	473	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		59.695	
CACTUAR-474	474	Sample Phenotype Data	CC-BY-SA				140.5965	
CACTUAR-474	474	Sample Phenotype Data	CC-BY-SA		Untreated		153.3175	3.9072
CACTUAR-474	474	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			4.3715
CACTUAR-475	475	Sample Phenotype Data	CC-BY-SA				175.8436	
CACTUAR-475	475	Sample Phenotype Data	CC-BY-SA		Untreated		222.4186	4.59
CACTUAR-475	475	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			4.4616
CACTUAR-476	476	Sample Phenotype Data	CC-BY-SA				137.0321	
CACTUAR-476	476	Sample Phenotype Data	CC-BY-SA		Untreated		207.1024	
CACTUAR-476	476	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		45.8409	
CACTUAR-477	477	Sample Phenotype Data	CC-BY-SA				168.514	4.402
CACTUAR-477	477	Sample Phenotype Data	CC-BY-SA		Untreated		151.697	4.9028
CACTUAR-477	477	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
CACTUAR-478	478	Sample Phenotype Data	CC-BY-SA				143.1588	4.5147
CACTUAR-478	478	Sample Phenotype Data	CC-BY-SA		Untreated		178.31	4.1132
CACTUAR-478	478	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		51.0397	4.3655
CACTUAR-479	479	Sample Phenotype Data	CC-BY-SA				169.7723	4.6335
CACTUAR-479	479	Sample Phenotype Data	CC-BY-SA		Untreated		172.4437	
CACTUAR-479	479	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		111.0591	4.3923
CACTUAR-480	480	Sample Phenotype Data	CC-BY-SA				169.7914	
CACTUAR-480	480	Sample Phenotype Data	CC-BY-SA		Untreated		174.6031	4.6746
CACTUAR-480	480	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		53.4924	
CACTUAR-481	481	Sample Phenotype Data	CC-BY-SA				166.7808	
CACTUAR-481	481	Sample Phenotype Data	CC-BY-SA		Untreated		163.8091	
CACTUAR-481	481	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		53.0119	
CACTUAR-482	482	Sample Phenotype Data	CC-BY-SA				127.6469	4.0249
CACTUAR-482	482	Sample Phenotype Data	CC-BY-SA		Untreated		150.5582	4.6484
CACTUAR-482	482	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		55.9711	
CACTUAR-483	483	Sample Phenotype Data	CC-BY-SA				174.0307	
CACTUAR-483	483	Sample Phenotype Data	CC-BY-SA		Untreated		154.5248	4.595
CACTUAR-483	483	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		60.2573	
CACTUAR-484	484	Sample Phenotype Data	CC-BY-SA				173.7846	4.6697
CACTUAR-484	484	Sample Phenotype Data	CC-BY-SA		Untreated		145.8452	4.8522
CACTUAR-484	484	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		64.6648	
CACTUAR-485	485	Sample Phenotype Data	CC-BY-SA				87.5299	4.6533
CACTUAR-485	485	Sample Phenotype Data	CC-BY-SA		Untreated		182.7323	4.5135
CACTUAR-485	485	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		75.378	
CACTUAR-486	486	Sample Phenotype Data	CC-BY-SA				168.6193	4.5232
CACTUAR-486	486	Sample Phenotype Data	CC-BY-SA		Untreated		165.3458	
CACTUAR-486	486	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		124.7402	4.5074
CACTUAR-487	487	Sample Phenotype Data	CC-BY-SA				154.5308	
CACTUAR-487	487	Sample Phenotype Data	CC-BY-SA		Untreated		166.1479	4.8217
CACTUAR-487	487	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		144.7311	4.6373
CACTUAR-488	488	Sample Phenotype Data	CC-BY-SA				143.2674	
CACTUAR-488	488	Sample Phenotype Data	CC-BY-SA		Untreated		173.6446	
CACTUAR-488	488	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		159.392	
CACTUAR-489	489	Sample Phenotype Data	CC-BY-SA				164.2662	4.7541
CACTUAR-489	489	Sample Phenotype Data	CC-BY-SA		Untreated			4.5934
CACTUAR-489	489	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		65.503	4.5124
CACTUAR-490	490	Sample Phenotype Data	CC-BY-SA				171.6455	
CACTUAR-490	490	Sample Phenotype Data	CC-BY-SA		Untreated			
CACTUAR-490	490	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
CACTUAR-491	491	Sample Phenotype Data	CC-BY-SA				160.2864	
CACTUAR-491	491	Sample Phenotype Data	CC-BY-SA		Untreated		151.7553	4.7861
CACTUAR-491	491	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		63.0762	
CACTUAR-492	492	Sample Phenotype Data	CC-BY-SA				147.5688	
CACTUAR-492	492	Sample Phenotype Data	CC-BY-SA		Untreated		159.6645	
CACTUAR-492	492	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		51.5838	4.4472
CACTUAR-493	493	Sample Phenotype Data	CC-BY-SA				141.0533	
CACTUAR-493	493	Sample Phenotype Data	CC-BY-SA		Untreated		210.4229	4.6502
CACTUAR-493	493	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		65.6429	
CACTUAR-494	494	Sample Phenotype Data	CC-BY-SA				171.3654	
CACTUAR-494	494	Sample Phenotype Data	CC-BY-SA		Untreated		178.2566	4.4717
CACTUAR-494	494	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		63.4752	
CACTUAR-495	495	Sample Phenotype Data	CC-BY-SA				153.6019	
CACTUAR-495	495	Sample Phenotype Data	CC-BY-SA		Untreated		185.3904	
CACTUAR-495	495	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
CACTUAR-496	496	Sample Phenotype Data	CC-BY-SA				164.8267	
CACTUAR-496	496	Sample Phenotype Data	CC-BY-SA		Untreated		146.8123	4.5389
CACTUAR-496	496	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
CACTUAR-497	497	Sample Phenotype Data	CC-BY-SA				167.3771	4.5553
CACTUAR-497	497	Sample Phenotype Data	CC-BY-SA		Untreated		148.9534	4.6177
CACTUAR-497	497	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		73.7057	
CACTUAR-498	498	Sample Phenotype Data	CC-BY-SA				166.7325	4.0677
CACTUAR-498	498	Sample Phenotype Data	CC-BY-SA		Untreated		158.308	4.7551
CACTUAR-498	498	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		60.8286	
CACTUAR-499	499	Sample Phenotype Data	CC-BY-SA				157.8226	
CACTUAR-499	499	Sample Phenotype Data	CC-BY-SA		Untreated		221.4088	4.8845
CACTUAR-499	499	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		56.4675	4.4893
CACTUAR-500	500	Sample Phenotype Data	CC-BY-SA				146.8672	
CACTUAR-500	500	Sample Phenotype Data	CC-BY-SA		Untreated		182.8546	4.8618
CACTUAR-500	500	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		138.087	4.7183
CACTUAR-501	501	Sample Phenotype Data	CC-BY-SA				150.5444	
CACTUAR-501	501	Sample Phenotype Data	CC-BY-SA		Untreated		156.456	
CACTUAR-501	501	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		50.776	
CACTUAR-502	502	Sample Phenotype Data	CC-BY-SA				145.3064	
CACTUAR-502	502	Sample Phenotype Data	CC-BY-SA		Untreated		188.5275	5.1639
CACTUAR-502	502	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		60.1986	
CACTUAR-503	503	Sample Phenotype Data	CC-BY-SA				160.3194	
CACTUAR-503	503	Sample Phenotype Data	CC-BY-SA		Untreated		150.9753	
CACTUAR-503	503	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		63.1746	4.8051
CACTUAR-504	504	Sample Phenotype Data	CC-BY-SA				168.6511	
CACTUAR-504	504	Sample Phenotype Data	CC-BY-SA		Untreated		172.7662	4.7121
CACTUAR-504	504	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		57.0459	
CACTUAR-505	505	Sample Phenotype Data	CC-BY-SA				152.1001	4.7969
CACTUAR-505	505	Sample Phenotype Data	CC-BY-SA		Untreated		163.134	
CACTUAR-505	505	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		63.75	
CACTUAR-506	506	Sample Phenotype Data	CC-BY-SA				105.337	
CACTUAR-506	506	Sample Phenotype Data	CC-BY-SA		Untreated		141.9447	
CACTUAR-506	506	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		62.4412	4.5921
CACTUAR-507	507	Sample Phenotype Data	CC-BY-SA				157.8381	
CACTUAR-507	507	Sample Phenotype Data	CC-BY-SA		Untreated		172.6694	
